1374608	Caiseal (Uirbeach)	Cashel Urban
1374609	Cluain Meala Thoir (Uirbeach)	Clonmel East Urban
1374610	Cluain Meala Thiar (Uirbeach)	Clonmel West Urban
1374611	Tiobraid Árann Thoir (Uirbeach)	Tipperary East Urban
1374612	Tiobraid Árann Thiar (Uirbeach)	Tipperary West Urban
1374613	Carraig na Siúire (Tuath)	Carrick-on-Suir Rural
1374614	Garrán Ghiobúin	Garrangibbon
1374615	Cill Mhuire	Kilmurry
1374616	An Baile Nua	Newtown
1374617	Ard Máil	Ardmayle
1374618	Ard Saileach	Ardsallagh
1374619	Baile Uí Shíocháin	Ballysheehan
1374620	Caiseal (Tuath)	Cashel Rural
1374621	An Clochar	Clogher
1374622	An Cluainín	Cloneen
1374623	Cluain Abhla Thoir	Clonoulty East
1374624	Cluain Abhla Thiar	Clonoulty West
1374625	Cill Cholmáin	Colman
1374626	An Chuailleach	Cooleagh
1374627	Drongán	Drangan
1374628	Fiodh Ard	Fethard
1374629	Gael	Gaile
1374630	An Ghráig	Graigue
1374631	Baile an Ghraeigh	Graystown
1374632	Cillín an Stiabhnaigh	Killeenasteena
1374633	Cill Náile	Killenaule
1374634	Cill Phádraig	Kilpatrick
1374635	Cnoc Rafann	Knockgraffon
1374636	Maigh gCorbáin	Magorban
1374637	Baile na Nodach	Nodstown
1374638	Uachtar Liag	Oughterleague
1374639	Baile Bhriodúnach	Peppardstown
1374640	Tulaigh Mheáin	Tullamain
1374641	Ard Fhíonáin	Ardfinnan
1374642	Baile Uí Bhéacáin	Ballybacon
1374643	Béal Átha Póirín	Ballyporeen
1374644	An Chúirt Dóite	Burncourt
1374645	An Chathair	Caher
1374646	An Chloichín	Clogheen
1374647	Cúil an Ghearráin Rua	Coolagarranroe
1374648	Deargráth	Derrygrath
1374649	Cill Chomáin	Kilcommon
1374650	Cill Chuaráin	Kilcoran
1374651	Baile an Mhoirtéalaigh	Mortlestown
1374652	An Caisleán Nua	Newcastle
1374653	Tiobraid	Tubbrid
1374654	Tulaigh Mhaoláin	Tullaghmelan
1374655	Tulach Artáin	Tullaghorton
1374656	Baile Uí Chléireacháin	Ballyclerahan
1374657	Cluain Meala (Tuath)	Clonmel Rural
1374658	Inis Leamhnachta	Inishlounaght
1374659	Cill Chaise	Kilcash
1374660	Cill Ó Luáin	Killaloan
1374661	Cill Síoláin	Kilsheelan
1374662	Cill Teimhneáin	Kiltinan
1374663	Lios Ruanach	Lisronagh
1374664	An Annúir	Anner
1374665	Baile an Gharraí	Ballingarry
1374666	Baile Philib	Ballyphilip
1374667	Buailic	Buolick
1374668	Cruachán	Crohane
1374669	Fearann Ruairí	Farranrory
1374670	Fionnúir	Fennor
1374671	Cill Chúile	Kilcooly
1374672	Cill Mheanmnáin	Kilvemnon
1374673	Maigh Dheisil	Modeshil
1374674	Muileann na hUamhan	Mullinahone
1374675	Gleann an Ghuail	New Birmingham
1374676	Baile an Phaghanaigh	Poyntstown
1374677	Béal Átha Cáirthinn	Ballycarron
1374678	Baile Ghrífín	Ballygriffin
1374679	Baile Mhic Oistín	Ballykisteen
1374680	An Bháinseach	Bansha
1374681	Brí Ois	Bruis
1374682	An Cheapach	Cappagh
1374683	Cluain Big	Clonbeg
1374684	Cuilleann	Cullen
1374685	An Curraichín	Curraheen
1374686	Dún Eochaille	Donohill
1374687	Coill an Droma	Drumwood
1374688	Imleach	Emly
1374689	An Gleann Gearr	Glengar
1374690	An Gabhailín	Golden
1374691	Cill Fhiacal	Kilfeakle
1374692	Cill Airdrí	Killadriffe
1374693	Cill Mhíolchon	Kilmucklin
1374694	Laitean	Lattin
1374695	Ráth Laighnigh	Rathlynin
1374696	Róda	Rodus
1374697	Srónaill	Shronell
1374698	Sulchóid Bheag	Solloghodbeg
1374699	Teampall Néire	Templeneiry
1374700	Baile Thomáis	Thomastown
1374701	Tiobraid Árann (Tuath)	Tipperary Rural
1374702	Bun Abha	Annestown
1374703	Aird Mhór	Ardmore
1374704	Aird Mhór	Ardmore
1374705	An Baile Beag Thuaidh	Ballybeg North
1374706	An Baile Beag Theas-Baile na nDéiseach	Ballybeg South-Ballynaneashagh
1374707	Baile Bhricín Thiar	Ballybricken West
1374708	An Baile Dubh	Ballyduff
1374709	Baile Uí Dhoirn	Ballydurn
1374710	Baile Uí Fheacháin	Ballyhane
1374711	Baile Uí Shuibhne	Ballyheeny
1374712	Baile Fhinn	Ballyin
1374713	Baile Uí Fhlaithnín	Ballylaneen
1374714	Baile Mhac Cairbre	Ballymacarbry
1374715	Baile Mhac Airt	Ballymacart
1374716	Baile Mhic Leoid	Ballymaclode
1374717	Baile Mhic Coiligh	Ballynakill
1374718	Baile Mhic Coiligh (cuid)	Ballynakill (part)
1374719	Béal na Molt	Ballynamult
1374720	Baile na Sagart Mór	Ballysaggartmore
1374721	Baile Throcail	Ballytruckle
1374722	Carraig na bhFraochán	Bilberry
1374723	Both an Dúin	Bohadoon
1374724	An Cheapaigh	Cappagh
1374725	Ceapach Choinn	Cappoquin
1374726	An Charraig Bheag (Tuath)	Carrickbeg, Rural
1374727	Carraig an Chaisleáin	Carrigcastle
1374728	An Charraig Liath	Carriglea
1374729	Caisleán Risteird	Castlerichard
1374730	An Lár A	Centre A
1374731	An Lár B	Centre B
1374732	Clais Mhór	Clashmore
1374733	An Claí Buí	Cleaboy
1374734	Cluain Fhia	Clonea
1374735	Cluain Aodha	Clonea
1374736	Coilligeán	Colligan
1374737	An Comarach	Comeragh
1374738	Com Airglinn	Coumaraglin
1374739	Teach an Chustaim A	Custom House A
1374740	Teach an Chustaim B	Custom House B
1374741	Drom Eanaigh	Dromana
1374742	An Drom Mór	Dromore
1374743	Drom Conáin	Drumcannon
1374744	An Drom Rua	Drumroe
1374745	Dún Garbhán (Uimh.1 Uirbeach)	Dungarvan No 1, Urban
1374746	Dún Garbhán (Uimh.2 Uirbeach)	Dungarvan No 2 Urban
1374747	Dún Garbhán (Tuath)	Dungarvan, Rural
1374748	Dún Aill	Dunhill
1374749	Fáithling	Faithlegg
1374750	Fearann tSeoinín	Farranshoneen
1374751	Fionnúch	Fenoagh
1374752	Port an Chalaidh	Ferrybank
1374753	Na Feadha	Fews
1374754	An Baile Beag	Fox's Castle
1374755	Garrán Mhuiris	Gardenmorris
1374756	Baile Sheoirse	Georgestown
1374757	An Gleann	Glen
1374758	Gleann Uilliam	Glenwilliam
1374759	Gort na Péice	Gortnapeaky
1374760	Gracedieu	Gracedieu
1374761	Gráig na nGabhar	Graignagower
1374762	An Ghreallach	Grallagh
1374763	An Ghráinsigh	Grange
1374764	An Ghráinseach Thuaidh	Grange North
1374765	An Ghráinseach Theas	Grange South
1374766	An Ghráinseach Uachtarach	Grange Upper
1374767	An Goirtín	Gurteen
1374768	Oileán Uí Chéin	Islandikane
1374769	Cill Riain	Keereen
1374770	Cill Bharra	Kilbarry
1374771	Cill Bharra (cuid)	Kilbarry (part)
1374772	Cill Bhairméidín	Kilbarrymeaden
1374773	Cill Chocáin	Kilcockan
1374774	Cill Aodha	Killea
1374775	Cill Odhráin	Killoteran
1374776	Cill Mhic Liag	Kilmacleague
1374777	Cill Mochuma	Kilmacomma
1374778	Coill Mhic Thomáisín	Kilmacthomas
1374779	Cill Mhíodáin	Kilmeadan
1374780	Cill Mhíodáin	Kilmeadan
1374781	Cill Rónáin	Kilronan
1374782	Cill Uachtar Maí Thoir	Kilwatermoy East
1374783	Cill Uachtar Maí Thiar	Kilwatermoy West
1374784	Móinéar an Rí	Kingsmeadow
1374785	Baile an Phoill	Kinsalebeg
1374786	Cnocán Brandán	Knockaunbrandaun
1374787	Cnocán Machan	Knockmahon
1374788	Larchville	Larchville
1374789	Lios Dúgáin	Lisduggan
1374790	Lios Mór (Tuath)	Lismore Rural
1374791	Lios Mór (Uirbeach)	Lismore Urban
1374792	An Bóthar Míleata	Military Road
1374793	Maigh Cholpa	Mocollop
1374794	Maigh Dheilge	Modelligo
1374795	Maigh Dheilge	Modelligo
1374796	Ascaill Mhic Mhuiris Thoir	Morrisson's Avenue East
1374797	Ascaill Mhic Mhuiris Thiar	Morrisson's Avenue West
1374798	Bóthar Mhic Mhuiris	Morrisson's Road
1374799	Maothail	Mothel
1374800	Cnoc Sióin	Mount Sion
1374801	Moin Uí Chinnéide	Mountkennedy
1374802	Mountstuart	Mountstuart
1374803	An Caisleán Nua	Newcastle
1374804	Cearnóg Newport	Newport's Square
1374805	An Baile Nua	Newtown
1374806	An Baile Nua	Newtown
1374807	An Pháirc	Park
1374808	Baile an Fheamrógaigh	Pembrokestown
1374809	Poleberry	Poleberry
1374810	Port Lách	Portlaw
1374811	Ráth Ó gCormaic	Rathgormuck
1374812	Ráth Mhaoláin	Rathmoylan
1374813	An Riasc	Reisk
1374814	An Rinn	Ringville
1374815	An Ruán Mór	Roanmore
1374816	An Ros	Ross
1374817	Seisceannán	Seskinan
1374818	An Cúrsa Gearr	Shortcourse
1374819	Slí Chaol	Slievekeale
1374820	Toghroinn Mhuire	St. Mary's
1374821	An tSráidbhaile	Stradbally
1374822	Tulach an Iarainn	Tallow
1374823	Teampall Mhichíl	Templemichael
1374824	An Gleann	The Glen
1374825	An Tigh Corr Thuaidh	Ticor North
1374826	An Tigh Corr Theas	Ticor South
1374827	Tigh na Sagart	Tinnasaggart
1374828	Trá Mhór	Tramore
1374829	An Teampall Geal	Whitechurch
1374830	Baile na Coille	Woodstown
1374831	Ard na gCliabh	Ardnaglew
1374832	Ard na gCreach	Ardnagragh
1374833	Baile Átha Luain Thoir (Tuath)	Athlone East Rural
1374834	Baile Átha Luain Thoir (Uirbeach)	Athlone East Urban
1374835	Baile Átha Luain Thiar (Uirbeach)	Athlone West Urban
1374836	Achadh na Gréine	Auburn
1374837	Béal Átha na Leac	Ballinalack
1374838	Baile an Locha	Ballinlough
1374839	Baile Uí Bhruadair	Ballybroder
1374840	Baile Uí Áille	Ballyhealy
1374841	Baile an Ghaill Mhóir	Ballykilmore
1374842	An Baile Mór	Ballymore
1374843	Baile Mhóirín	Ballymorin
1374844	Béal Átha na nGabhar	Ballynagore
1374845	Baile na Sceach	Ballynaskeagh
1374846	Baile na Leac	Bellanalack
1374847	Belvidere	Belvidere
1374848	Bóthar an Choill	Boherquill
1374849	Breaclainn	Bracklin
1374850	An Carn	Carn
1374851	An Charraig	Carrick
1374852	Dún an Chaisleáin	Castle
1374853	Caisleán Uí Dhálaigh	Castledaly
1374854	Caisleán Loiste	Castlelost
1374855	Baile an Chaisleáin	Castletown
1374856	Baile an Teampaill	Churchtown
1374858	Cluain Earna	Clonarney
1374859	Cluain Fada	Clonfad
1374860	Cluain Loiste	Clonlost
1374861	Baile na gCailleach	Collinstown
1374862	An Chúil	Coole
1374863	Cúil Iúir	Coolure
1374864	Bóithrín an Chopair	Copperalley
1374865	Dealbhna	Delvin
1374866	Doire Mór	Derrymore
1374867	Dún Aonghasa	Doonis
1374868	Droim Raithne	Drumraney
1374869	An Díseart	Dysart
1374870	Impir	Emper
1374871	Inis Cofaigh	Enniscoffey
1374872	Fochla	Faughalstown
1374873	Fíodh an Átha	Finnea
1374874	Baile Fhobhair Thoir	Fore East
1374875	Baile Fhobhair Thiar	Fore West
1374876	Baile Réamainn	Gaybrook
1374877	Glasán	Glasson
1374878	Loch an Ghleanna	Glenlough
1374880	An Pháirc Ghlas	Greenpark
1374881	Baile Ghrífín	Griffinstown
1374882	Baile an Fhraoigh	Heathstown
1374883	Baile an Chnoic	Hilltown
1374884	Baile Hop	Hopestown
1374885	Huntingdon	Huntingdon
1374886	Baile Shéamais	Jamestown
1374887	Cill Bheagáin	Kilbeggan
1374888	Cill Bhiscí	Kilbixy
1374889	Cill Chuimne	Kilcumny
1374890	Cill Chruimthir Fhiachrach	Kilcumreragh
1374891	Cill Áir	Killare
1374892	Coill an Iúir	Killinure
1374893	Cill Dalua	Killua
1374894	Cill Liúcainne	Killucan
1374895	Cill Uailleach	Killulagh
1374896	Cill Phádraig	Kilpatrick
1374897	Cionn Átha Gad	Kinnegad
1374898	Cionn Toirc	Kinturk
1374900	Cnoc Droinne	Knockdrin
1374901	Leacain	Lackan
1374904	Baile an Mhuilinn	Milltown
1374905	An Móta	Moate
1374906	An Grianán	Mount Temple
1374907	Maigh Droma	Moydrum
1374908	Muiceanach	Muckanagh
1374909	An Muileann gCearr Thuaidh (Uirbeach)	Mullingar North Urban
1374910	An Muileann gCearr (Tuath)	Mullingar Rural
1374911	An Muileann gCearr Theas (Uirbeach)	Mullingar South Urban
1374912	Muilte Farannáin	Multyfarnham
1374913	An Baile Nua	Newtown
1374914	Nuachabháil	Noughaval
1374915	Loch Uail	Owel
1374916	Baile Phiarais	Piercetown
1374917	Port Lomáin	Portloman
1374918	Ráth Fhearna	Raharney
1374919	Ráth Aodha	Rahugh
1374920	Ráth Conarta	Rathconrath
1374921	Ráth Eoghain	Rathowen
1374922	Abhainn na Daoile	Riverdale
1374923	Ros Míd	Rosmead
1374924	Baile an Ruiséalaigh	Russellstown
1374925	An Sceach	Skeagh
1374926	An Sonnach	Sonna
1374927	Tigh Cloiche	Stonehall
1374928	Baile an tSrutháin	Streamstown
1374929	An tSráid	Street
1374930	Tigh Munna	Taghmon
1374931	Teampall Phádraig	Templepatrick
1374932	An Tiobraid	Tubbrit
1374933	An Tulachán	Tullaghan
1374934	Ioma	Umma
1374935	Baile na Gaoithe	Winetown
1374936	Fearann na Coille	Woodland
1374937	Maigh Arnaí	Adamstown
1374938	Ard Maighean	Ardamine
1374939	Ard Chaomháin	Ardcavan
1374940	Ard Cholaim	Ardcolm
1374941	Ard Chromáin	Artramon
1374942	Áth Liam	Aughwilliam
1374943	Baile an Daingin	Ballindaggan
1374944	An Baile Uachtarach	Balloughter
1374945	Baile Eathain	Ballyanne
1374946	An Baile Beag	Ballybeg
1374947	Baile Uí Chonnmhaí	Ballycanew
1374948	Baile Uí Chearnaigh	Ballycarney
1374949	Baile Eilís	Ballyellis
1374950	Baile Ghearóid	Ballygarrett
1374951	Baile Hac	Ballyhack
1374952	Baile Uí Cheog	Ballyhoge
1374953	Baile Huscaird	Ballyhuskard
1374954	Baile Uí Lorcáin	Ballylarkin
1374955	Baile Uí Mhitigh	Ballymitty
1374956	An Baile Mór	Ballymore
1374957	Baile na Sratha	Ballynestragh
1374958	Baile Bhaldain	Ballyvaldon
1374959	Banú	Bannow
1374960	An Bheairic	Barrack Village
1374961	Baile an Bharúnaigh	Barronstown
1374962	An Bhuaile Bhuí	Bolaboy
1374963	Brí	Bree
1374964	Baile an Droichid	Bridgetown
1374965	Cathóir	Cahore
1374966	Carnach	Carnagh
1374967	An Charraig	Carrick
1374968	Carraig Bhrain	Carrickbyrne
1374969	Caisleán Eilís	Castle Ellis
1374970	Baile na Móna	Castle Talbot
1374971	Caisleán Bhórú	Castleboro
1374972	Caisleán Docrail	Castledockrell
1374973	Cluain Caoin	Clongeen
1374974	Cluain Liath	Clonleigh
1374975	Cluain an Róistigh	Clonroche
1374976	Cúil Ghréine	Coolgreany
1374977	Baile na Cúirte	Courtown
1374978	Draighneach	Drinagh
1374979	Dún Chormaic	Duncormick
1374980	Dún Meáin	Dunmain
1374981	Eadardroimín	Edermine
1374982	Inis Córthaidh (Tuath)	Enniscorthy, Rural
1374983	Inis Córthaidh (Tuath)	Enniscorthy Rural
1374984	Inis Córthaidh (Uirbeach)	Enniscorthy Urban
1374985	Fearna	Ferns
1374986	Fiodh Ard	Fethard
1374987	An tÁth	Ford
1374988	Fotharta	Forth
1374989	An Gleann	Glynn
1374990	Guaire (Tuath)	Gorey, Rural
1374991	Guaire (Uirbeach)	Gorey Urban
1374992	Baile an Harpúraigh	Harperstown
1374993	Baile Anraí	Harristown
1374994	Baile an Hóraigh	Horetown
1374995	Huntingtown	Huntingtown
1374996	An Inis	Inch
1374997	Coill Bhórú	Kilbora
1374998	Cill Bhríde	Kilbride
1374999	Cill Chuma	Kilcomb
1375000	Cill Chormaic	Kilcormick
1375001	Cill Chomháin	Kilcowan
1375002	Cill Gharbháin	Kilgarvan
1375003	Cill Ghormáin	Kilgorman
1375004	Cill Laig	Killag
1375005	Cill Anna	Killann
1375006	Cill Éanach	Killenagh
1375007	Coill Eisce	Killesk
1375008	Cillín Cúile	Killincooly
1375009	Cill Fhionnóg	Killinick
1375010	Coill Eachroma	Killoughrum
1375011	Cill Liúráin	Killurin
1375012	Cill Mológ	Kilmallock
1375013	Cill Mhic Aodha	Kilmokea
1375014	An Chill Mhór	Kilmore
1375015	Cill na hUagha	Kilnahue
1375016	Cill Phádraig	Kilpatrick
1375017	Cill Rois	Kilrush
1375018	Cill Scabhráin	Kilscoran
1375019	Cill Téile	Kiltealy
1375020	Oileán Mhuire	Lady's Island
1375021	Luimneach	Limerick
1375022	Baile Mharascail	Marshalstown
1375023	Maigh Ghlas	Mayglass
1375024	Muine Moling	Monamolin
1375025	Móin na Saighead	Monaseed
1375026	Maigh Dhá Chonn	Moyacomb
1375027	Ros Mhic Thriúin (Tuath)	New Ross, Rural
1375028	Ros Mhic Thriúin (Uirbeach)	New Ross Urban
1375029	An Bábhún Nua	Newbawn
1375030	An Caisleán Nua	Newcastle
1375031	Bun Clóidí	Newtownbarry
1375032	Seanros	Oldross
1375033	An tSeanchúirt	Oldcourt
1375034	Ráth Easpaig	Rathaspick
1375035	Ráth Chró	Rathroe
1375036	Baile an Róistigh	Rochestown
1375037	Ros Bearrcon (Uirbeach)	Rosbercon, Urban
1375038	An Ros Ard	Rossard
1375039	Ros Láir	Rosslare
1375040	Ros Méanóg	Rossminoge
1375041	Toghroinn Mhuire	St. Mary's
1375042	Cill Eilleáin	St. Helen's
1375043	Teach Coimseáin	Tacumshin
1375044	Teach Munna	Taghmon
1375045	Teampall Lúdagáin	Templeludigan
1375046	Baile an Teampaill	Templetown
1375047	An Bráca	The Harrow
1375048	An Léim	The Leap
1375049	Tigh na Croise	Tinnacross
1375050	Tinteirn	Tintern
1375051	Tuaim Bhreacaí	Tombrack
1375052	Teach Moshagard	Tomhaggard
1375053	Tobar Scoilbín	Wells
1375054	Loch Garman (Uimh.1 Uirbeach)	Wexford No 1, Urban
1375055	Loch Garman (Uimh.2 Uirbeach)	Wexford No 2, Urban
1375056	Loch Garman (Uimh.3 Uirbeach)	Wexford No 3, Urban
1375057	Loch Garman (Tuath)	Wexford, Rural
1375058	Loch Garman (Tuath) (cuid)	Wexford Rural (part)
1375059	An Teampall Geal	Whitechurch
1375060	An Teampall Geal	Whitechurch
1375061	An Mhóin Bhán	Whitemoor
1375062	Wingfield	Wingfield
1375063	Achadh Abhall	Aghowle
1375064	Altidore	Altidore
1375065	An tInbhear Mór (Uimh.1 Uirbeach)	Arklow No 1 Urban
1375066	An tInbhear Mór (Uimh.2 Uirbeach)	Arklow No 2 Urban
1375067	An tInbhear Mór (Tuath)	Arklow, Rural
1375068	Eachroim	Aughrim
1375069	Abhóca	Avoca
1375070	Baile na Claise	Ballinaclash
1375071	Baile na Corra	Ballinacor
1375072	Baile an Doire	Ballinderry
1375073	Buaile an Gheata	Ballingate
1375074	Baile an Ghleanna	Ballinglen
1375075	Baile an Ghaill	Ballinguile
1375076	Baile Artúir	Ballyarthur
1375077	An Baile Beag	Ballybeg
1375078	Baile Uí Choileáin	Ballycullen
1375079	Bealach Conglais	Baltinglass
1375080	Baile Coimín	Blessington
1375081	Bré (Uimh.1)	Bray No. 1
1375082	Bré (Uimh.2)	Bray No 2
1375083	Bré (Uimh.3)	Bray No 3
1375084	An Bhrocach	Brockagh
1375085	Burgáiste	Burgage
1375086	Ceallúrach	Calary
1375087	Carn an Bhua	Carnew
1375088	Cúil Aitinn	Coolattin
1375089	Cúil Bhaile an tSagairt	Coolballintaggart
1375090	An Cúl Buí	Coolboy
1375091	An Corrán Bán	Cronebane
1375092	Corrán na Liath	Cronelea
1375093	Deilgne	Delgany
1375094	Domhnach Mór	Donaghmore
1375095	Dún Ard	Donard
1375096	Baile Uí Dhonnagáin Thoir	Dunganstown East
1375097	Baile Uí Dhonnagáin Theas	Dunganstown South
1375098	Baile Uí Dhonnagáin Thiar	Dunganstown West
1375099	Dún Luáin	Dunlavin
1375100	Baile Éide	Eadestown
1375101	Inbhear Dhaoile	Ennereilly
1375102	Áth na Sceire	Enniskerry
1375103	Gleann Dá Loch	Glendalough
1375104	Gleann Fhaidhle	Glenealy
1375105	Na Clocha Liatha	Greystones
1375106	Baile an Hartaigh	Hartstown
1375107	Cillín Chaoimhín	Hollywood
1375108	Coill Hume	Humewood
1375109	Gleann Ó Máil Thuaidh	Imael North
1375110	Gleann Ó Máil Theas	Imael South
1375111	Coill Bhaile Eoghain	Kilballyowen
1375112	Cill Bhríde	Kilbride
1375113	Cill Bhríde	Kilbride
1375114	Cill Chomhghaill	Kilcoole
1375115	Cill an Iúir	Killinure
1375116	Cill Uisce	Killiskey
1375117	Cill Mocheanóg	Kilmacanoge
1375118	Cill Mocheanóg (cuid)	Kilmacanoge (part)
1375119	Cill Phíp	Kilpipe
1375120	Cnoc Rátha	Knockrath
1375121	An Leacain	Lackan
1375122	An Log Glas	Lugglass
1375123	An Muine	Money
1375124	An Muine	Moneystown
1375125	An Caisleán Nua Íochtarach	Newcastle Lower
1375126	An Caisleán Nua Uachtarach	Newcastle Upper
1375128	Cúirt an Phaoraigh	Powerscourt
1375129	An Ráth	Rath
1375130	Ráth Daingin	Rathdangan
1375131	Ráth Droma	Rathdrum
1375132	Ráth Michíl (Bré)	Rathmichael (Bray)
1375133	Ráth Salach	Rathsallagh
1375134	Síol Éalaigh	Shillelagh
1375135	Áth na Sráide	Stratford
1375136	Baile an Talbóidigh	Talbotstown
1375138	Tigh na hÉille	Tinahely
1375139	An Tobar	Tober
1375140	An Tóchar	Togher
1375141	An Tóchar	Togher
1375142	Tigh an Tearmainn	Trooperstown
1375143	An Muileann Úctha	Tuckmill
1375144	Cill Mhantáin (Tuath)	Wicklow, Rural
1375145	Cill Mhantáin (Uirbeach)	Wicklow Urban
1375146	Loch na Sáinne	Lough Nasaun
1375147	Loch na Scrathóg	Lough Nascrahoge
1375148	Loch na Sióg	Lough Nasheehoge
1375149	Loch Uachtair na Tulaí	Lough Naskanniva
1375150	Loch na Sáinneach	Lough Nasona
1375151	Loch na Súdairí	Lough Nasoodery
1375155	-	Ballydonagh
1375156	An Coimín	Commons
1375158	Loch na dTamhnach	Lough Natawna
1375159	Loch Staca Mór	Lough Natully
1375160	Loch na Tulaí Bige	Lough Natullybeg
1375161	Loch na bhFeaochóg	Lough Navreaghoge
1375162	Loch na bhFaoileán	Lough Naweelaun
1375164	Loch Thulaigh na Neá	Lough Oughter
1375165	Loch Uachtair	Lough Oughteraglanna
1375166	Loch na nÓrán	Lough Owran
1375167	Loch na Péiste	Lough Peastia
1375168	Loch an Phréacháin	Lough Phreghaun
1375169	Loch Padhbram	Lough Pibrum
1375170	Loch Tana	Lough Rana
1375171	Loch Roisín Mhic Fhionnáin	Lough Rusheenmaginnaun
1375173	Loch Salach Beag	Lough Sallaghbeg
1375174	Loch Salach Mór	Lough Sallaghmore
1375175	Loch Scainimh	Lough Scannive
1375176	Loch Seanadh Chuilinn	Lough Shancullen
1375177	Loch Salach	Lough Sallaghaclogher
1375178	Loch Seangach	Lough Shaungagh
1375179	Loch Síodumhach	Lough Sheedagh
1375180	Loch Sindile	Lough Shindilla
1375181	Loch Saileach	Lough Sillagh
1375182	Loch Scainimh	Lough Skannive
1375183	Loch an tSrutháin Chaim	Lough Sruffauncam
1375184	Loch Tamhnaí	Lough Tawnagh or Park Lough
1375185	Loch na Tulaí Buí	Lough Tawnaghboy
1375186	Loch Tamhnaigh na gCreagán	Lough Tawnagreggaun
1375187	Loch Thamhnaigh na Lára Rua	Lough Tawnynalaraghroe
1375188	Loch Trosca	Lough Truska
1375189	Loch Troscan	Lough Truskan
1375190	Loch Throiscín	Lough Truskeena
1375191	Loch Chonga Beag	Lough Uggabeg
1375192	Loch Chonga Mór	Lough Uggamore
1375193	Loch Uisce	Lough Usk
1375194	Loch Faoileán	Lough Wheelaun
1375195	Loch Mhuine Hanraí	Lough Winnahenry
1375196	Loch Uí Mhainnín	Lough Yvaneen
1375197	Loch Anna	Loughana
1375198	Loch an Easáin Duibh	Loughanessaundoo
1375199	Loch an Iarainn	Loughanierin
1375200	Loch an Oileáin	Loughanillaun
1375201	Loch an Oileáin	Loughanillaun
1375202	Loch an Aon Oileáin	Loughanillaun
1375203	Lochán Liath	Loughanlen
1375204	Loch an tSeanbhaile	Loughanghtavalla
1375205	Loch na Dumhaí	Loughaunadoon
1375207	Loch an Oileáin	Loughanillaun
1375208	Loch an Oileáin	Loughaunanillaun
1375209	Loch an Iolra	Loughaunanilra
1375210	Loch an Eanaigh	Loughaunanny
1375211	Loch an Arbha	Loughaunarow
1375212	Loch an Aitinn	Loughaunattin
1375213	Loch an Aifrinn	Loughaunavhin
1375214	Loch na nÉan	Loughauneanillaun
1375215	Lochán Aoibhinn	Loughauneevin
1375216	Loch an Imligh	Loughaunemlagh
1375217	Loch an Imligh	Loughaunemlagheask
1375218	Loch na nOileán	Loughanevneen
1375219	Loch an Fhraoigh	Loughaunfree
1375220	Loch an Iarainn	Loughaunierin
1375221	Loch an Iolra	Loughannilra
1375222	Lochán an Dúigh	Loughaunnadooey
1375223	Loch na dTamhnach	Loughaunnadown
1375224	Lochán na Fráisce	Loughaunnafraska
1375226	Loch an Úcaire	Loughaunoocary
1375228	Loch an Mhuilinn	Loughaunwillin
1375229	Loch Beag na Cloiche	Lougheenbegnacloghy
1375230	Loch na Craoibhe	Loughnacrevy
1375231	Loch Tamhnaí	Loughtonagh
1375232	Loch Uí Mhongáin	Loughyvangan
1375235	Loch Mhanainn Mhór	Manninmore Lough
1375239	Loch Mháimín	Maumeen Lough
1375246	Loch Shéamais Uí Nia	Needham's Lough
1375248	Droim Cáithe	Mountlucas
1375249	Béal Átha na gCarraigíní	Castlebaldwin
1375277	Loch Ros an Mhíl	Rossaveal Lough
1375288	Loch Tana	Shallow Lough
1375289	Loch Chluain tSoipín	Shannaghcloontippen Lough
1375290	Loch Seanadh Mhac Dónaill	Shannadonnell Lough
1375291	Loch Sheanadh Bhéara	Shannavara Lough
1375294	An Sián	Sheeaun
1375319	Loch Troscaí	Truska Lough
1375321	Tulach an Leathair	Tullaghalaher Hill
1375322	Loch an Locháin Bhig	Tullaghalaher Lough
1375323	Loch Thulach Lomáin Beag	Tullaghlumman Beg Lough
1375324	Loch Thulach Lomáin Mór	Tullaghlumman More Lough
1375326	Loch Beag Thulaigh na nUan	Tullaghnanoonbeg Lough
1375327	Inis Toirc	Inishturk
1375328	Loch na Tulaí	Tully Lough
1375330	Scardán	Scardaun
1375331	Tuar Mhic Éadaigh	Toormakeady
1375332	Loch Thulaigh na mBan	Tullynaman Lough
1375333	Baile an Bhiataigh	Bettystown
1375335	Carn Ulfa	Haystown
1375353	Cuan na hAirde	Ard Bay
1375360	Ard na Ria	Ardnaree
1375361	Loch Chaladh an Chnoic	Callaherick Lough
1375363	Cuan Chamais	Camus Bay
1375367	An Loch Buí	Cloghernagun Lough
1375377	Loch Ghleann na Rod Mór	Glenaruidmore Lough
1375378	Loch Ghleann Mhac Muirinn	Glenicmurrin Lough
1375389	Na Lochanna Móra	Lough Bealacooan
1375391	Loch an Doirín	Lough Derreen
1375394	Loch na gCaor	Lough Nageeron
1375396	Loch na Teorann	Lough Natoran
1375397	Lochán Dúnáin	Loughaundoonan
1375399	Loch an Mhuilinn	Mill Lough
1375400	Cuan Mhaínse	Mweenish Bay
1375401	Loch Shliabh an Aonaigh	Slieveaneena Lough
1375408	Baile Hamaltúin	Manorhamilton
1375410	Caisleán Maí Tamhnach	Mahoonagh
1375419	Baile na Staice	Ballinastack
